epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,frame_dt_ms,trial_id,section_id,session_id,trial_number,division_tag,device_family,device_family_code,device_name,parsed_load_family,parsed_load_type,load_type,label_arc,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,ctx_family_resistive_linear,ctx_family_inductive_motor,ctx_family_rectifier_smps,ctx_family_phase_angle_controlled,ctx_family_brush_universal_motor,ctx_family_other_mixed,context_family_confidence,rf_train_row,sample_weight,label_trust,clean_reason,clean_quality,source_kind,source_priority,trusted_normal_session,context_family_code_runtime,context_runtime_source,context_augmented,section_prior,notes,_source_file,_source_folder,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,context_family_code_provisional,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture,section_key,arc_like_score,normal_like_score,transport_glitch_flag,hard_negative,transition_normal,conflict_scope,_feature_sig,_conflict_sig,label_conflict,conflict_policy
1775813701400,333400,333400,333406,95.78206579592356,scaffold__rectifier_smps__phone_charger_30w__trial_29,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative__sess,29,hard_negative,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,0,0.60292,0.161806,2.8,2.0,0.85,2.88041,-56.082839,0.419126,35.0,0.828259,10.768485,105.6828,12.826679,-6.886848,0.02,0.03,0.84,0.05,0.02,0.04,0.8052,1,0.22,0.38,scaffold_context_seed,synthetic_hard_negative,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__hard_negative.csv,scaffold/rectifier_smps,333408,333410,6.3038041219572785,-1.0632906558380169,229.192,0.121663,26.398,0,1,1,0,0,0,0,0,0,4701,0,0,2,0.7552,0,1,27467.637,5,0.468438,526.351,0.044245,0,0,1,0,phone_charger_30w::hard_negative,0.3146,1.0799,0,1,0,,,,0,none
1775813701500,333500,333500,333506,104.89882017250449,scaffold__rectifier_smps__phone_charger_30w__trial_29,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative__sess,29,hard_negative,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,0,0.426003,0.161027,2.8,2.0,0.85,3.522914,-56.712639,0.457943,35.0,1.122433,10.472505,102.8831,13.774284,-4.672464,0.02,0.03,0.84,0.05,0.02,0.04,0.672,1,0.22,0.38,scaffold_context_seed,synthetic_hard_negative,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__hard_negative.csv,scaffold/rectifier_smps,333508,333510,6.528054110313229,1.415024350461746,229.579,0.138405,26.533,0,1,1,0,0,0,0,0,0,1988,0,0,2,0.622,0,1,27284.592,5,0.511903,512.47,0.032164,0,0,3,0,phone_charger_30w::hard_negative,0.3717,1.0908,0,1,0,,,,0,none
1775813701600,333600,333600,333606,102.94030107988024,scaffold__rectifier_smps__phone_charger_30w__trial_29,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative__sess,29,hard_negative,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,0,0.383006,0.240123,2.8,2.0,0.85,3.246281,-60.936796,0.43798,35.0,0.608145,10.863839,102.6379,11.694648,-5.459607,0.02,0.03,0.84,0.05,0.02,0.04,0.8338,1,0.22,0.38,scaffold_context_seed,synthetic_hard_negative,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__hard_negative.csv,scaffold/rectifier_smps,333608,333610,5.240662677706468,-3.6708418079526917,232.175,0.14955,26.046,0,1,1,0,0,0,0,0,0,2431,0,0,2,0.7838,0,1,26370.688,5,0.529237,466.039,0.021835,0,0,1,0,phone_charger_30w::hard_negative,0.3352,1.1043,0,1,0,,,,0,none
1775813701700,333700,333700,333706,99.6306158656216,scaffold__rectifier_smps__phone_charger_30w__trial_29,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative,scaffold__rectifier_smps__phone_charger_30w__trial_29__hard_negative__sess,29,hard_negative,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,0,0.362415,0.144055,2.8,2.0,0.85,3.352846,-57.207368,0.484555,35.0,1.303273,11.687805,108.4059,11.751322,-7.094126,0.02,0.03,0.84,0.05,0.02,0.04,0.9113,1,0.22,0.38,scaffold_context_seed,synthetic_hard_negative,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__hard_negative.csv,scaffold/rectifier_smps,333708,333710,5.473432928423968,0.9830252689124276,227.719,0.148387,27.044,0,1,1,0,0,0,0,0,0,1908,0,0,2,0.8613,0,1,26427.134,5,0.531543,480.362,0.025201,0,0,0,0,phone_charger_30w::hard_negative,0.2922,1.0936,0,1,0,,,,0,none
1775814000000,340000,340000,340006,100.82048547859446,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,0.896186,0.623563,2.8,1.968584,0.85,4.326413,-56.527941,0.427557,35.0,1.347744,12.864532,105.6407,12.760639,-5.086193,0.02,0.03,0.84,0.05,0.02,0.04,0.8019,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340008,340010,6.285460167954824,0.5060666162874219,228.409,0.131298,26.181,0,1,1,0,0,0,0,0,0,4469,0,3,2,0.7519,0,1,27410.573,5,0.503267,494.016,0.048506,0,6,9,0,phone_charger_30w::arc,0.5295,0.9826,0,0,0,,,,0,none
1775814000100,340100,340100,340106,96.98943650173071,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.62983,0.383386,2.8,1.298025,0.85,5.317854,-58.824725,0.783977,35.0,1.515838,15.374434,104.3454,12.741486,-5.179036,0.02,0.03,0.84,0.05,0.02,0.04,0.7947,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340108,340110,5.1959276168627735,1.2882115177271167,227.613,0.129876,26.079,0,1,1,0,0,0,0,0,0,3687,0,0,2,0.7447,0,1,27288.515,5,0.747639,465.35,0.030318,0,6,8,0,phone_charger_30w::arc,0.6515,0.8992,0,0,0,,,,0,none
1775814000200,340200,340200,340206,98.50398837366637,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.427277,0.492062,2.8,1.313692,0.85,3.82911,-60.475319,0.752327,35.0,1.507921,11.262232,101.7182,12.803491,-4.204007,0.02,0.03,0.84,0.05,0.02,0.04,0.8208,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340208,340210,5.795494991107231,4.362288678491698,227.795,0.131206,26.217,0,1,1,0,0,0,0,0,0,4857,0,1,2,0.7708,0,1,26828.043,5,0.469883,479.635,0.022931,0,6,11,0,phone_charger_30w::arc,0.6496,0.9142,0,0,0,,,,0,none
1775814000300,340300,340300,340306,96.90543997611975,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.192823,0.667183,2.8,1.991908,0.85,6.174546,-55.849085,0.57099,35.0,1.10727,14.36682,105.5753,12.119611,-4.394988,0.02,0.03,0.84,0.05,0.02,0.04,0.8748,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340308,340310,5.16418071467719,0.160024196995822,227.684,0.136661,25.863,0,1,1,0,0,0,0,0,0,3962,0,4,2,0.8248,0,1,26633.003,5,0.497285,464.087,0.029593,0,6,15,0,phone_charger_30w::arc,0.6312,0.9441,0,0,0,,,,0,none
1775814000400,340400,340400,340406,101.46932181276915,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.548474,0.653121,2.8,1.962387,0.85,2.881309,-59.305682,0.554295,35.0,1.03788,12.731718,105.4779,12.227273,-5.014769,0.02,0.03,0.84,0.05,0.02,0.04,0.7812,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340408,340410,6.105702334219355,-2.404275622074853,229.048,0.144906,26.618,0,1,1,0,0,0,0,0,0,3738,0,1,2,0.7312,0,1,27108.835,5,0.656909,534.305,0.029529,0,6,7,0,phone_charger_30w::arc,0.6303,0.9056,0,0,0,,,,0,none
1775814000500,340500,340500,340506,102.24010451429594,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.935869,0.886966,2.8,1.324878,0.85,5.119375,-58.351917,0.524103,35.0,1.209458,10.559194,106.3467,12.041465,-4.879293,0.02,0.03,0.84,0.05,0.02,0.04,0.6609,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340508,340510,5.452387725845866,0.7777041111418759,229.597,0.141436,26.155,0,1,1,0,0,0,0,0,0,3015,0,3,2,0.6109,0,1,27606.168,5,0.458779,483.492,0.040529,0,6,9,0,phone_charger_30w::arc,0.7629,0.8318,0,0,0,,,,0,none
1775814000600,340600,340600,340606,102.56749447758972,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.123978,0.89658,2.8,1.108176,0.85,6.577453,-59.350247,0.655273,35.0,1.132936,13.080084,96.8225,12.618335,-5.351834,0.02,0.03,0.84,0.05,0.02,0.04,0.7844,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340608,340610,5.864722385927859,2.797027506956196,227.663,0.133094,25.621,0,1,1,0,0,0,0,0,0,3822,0,1,2,0.7344,0,1,26021.749,5,0.339197,471.496,0.035659,0,6,7,0,phone_charger_30w::arc,0.646,0.9253,0,0,0,,,,0,none
1775814000700,340700,340700,340706,95.34549063311833,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.938466,0.984825,2.8,0.705546,0.85,4.906701,-56.842519,0.657841,35.0,0.34756,12.695862,98.3157,13.180793,-5.115895,0.02,0.03,0.84,0.05,0.02,0.04,0.8887,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340708,340710,5.6033438162369,-1.8629422248152188,230.599,0.157916,26.709,0,1,1,0,0,0,0,0,0,3745,0,3,2,0.8387,0,1,27495.973,5,0.359357,544.604,0.044765,0,6,8,0,phone_charger_30w::arc,0.7592,0.8422,0,0,0,,,,0,none
1775814000800,340800,340800,340806,101.25941437396003,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,1.031446,0.86862,2.8,1.144691,0.85,3.664941,-58.758981,0.496587,35.0,1.54316,12.383529,95.7403,12.300356,-4.529168,0.02,0.03,0.84,0.05,0.02,0.04,0.7773,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340808,340810,5.536566909591168,1.0221228946498646,228.099,0.11993,25.6,0,1,1,0,0,0,0,0,0,3911,0,1,2,0.7273,0,1,26829.972,5,0.367264,465.485,0.029221,0,6,10,0,phone_charger_30w::arc,0.6181,0.9332,0,0,0,,,,0,none
1775814000900,340900,340900,340906,96.69669490562518,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,2.578002,1.618424,2.8,1.471537,0.85,2.693724,-57.432253,0.649649,35.0,1.600173,12.3517,90.6764,11.990527,-5.850051,0.02,0.03,0.84,0.05,0.02,0.04,0.7929,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,340908,340910,5.9498930267369285,1.889968570025354,227.225,0.152521,25.525,0,1,1,0,0,0,0,0,0,2723,0,2,2,0.7429,0,1,27239.909,5,0.35664,496.22,0.026611,0,6,8,0,phone_charger_30w::arc,0.9682,0.6648,0,0,0,,,,0,none
1775814001000,341000,341000,341006,97.80091024077,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,2.186814,1.40626,2.8,1.465796,0.85,4.212264,-57.508422,0.593604,35.0,0.349931,11.254969,104.4039,12.587252,-4.389877,0.02,0.03,0.84,0.05,0.02,0.04,0.8318,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,341008,341010,6.267279658517322,-1.9574383346148414,229.216,0.128535,26.441,0,1,1,0,0,0,0,0,0,5057,0,3,2,0.7818,0,1,26204.117,5,0.47042,507.543,0.032041,0,6,8,0,phone_charger_30w::arc,0.8833,0.7727,0,0,0,,,,0,none
1775814001100,341100,341100,341106,102.4591202349117,scaffold__rectifier_smps__phone_charger_30w__trial_30,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc,scaffold__rectifier_smps__phone_charger_30w__trial_30__arc__sess,30,arc,rectifier_smps,2,phone_charger_30w,rectifier_smps,phone_charger_30w,phone_charger_30w,1,2.452986,1.113493,2.8,1.974293,0.85,3.854488,-57.211572,0.772953,35.0,1.212235,12.907751,105.6165,11.803636,-4.322295,0.02,0.03,0.84,0.05,0.02,0.04,0.9166,1,0.28,0.42,scaffold_arc_seed,synthetic_arc,scaffold_arc,0.18,0,2,scaffold_family,1,arc_eligible,bulk_cap_inrush,scaffold/rectifier_smps/phone_charger_30w__arc.csv,scaffold/rectifier_smps,341108,341110,5.632096520398729,-2.713483344381622,229.721,0.137767,26.159,0,1,1,0,0,0,0,0,0,3671,0,4,2,0.8666,0,1,26461.109,5,0.645524,478.981,0.045634,0,6,10,0,phone_charger_30w::arc,0.9154,0.737,0,0,0,,,,0,none
1775814300000,348000,348000,348006,100.64817521960246,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.130533,0.034298,2.8,2.0,0.740011,2.176508,-58.45526,0.38,38.794582,0.30721,10.8,90.8296,13.625595,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.9357,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348008,348010,6.187175764436814,-0.13416084869612985,229.642,0.472064,28.854,0,1,1,0,0,0,0,0,0,1753,0,0,2,0.8857,0,1,28293.727,5,0.373152,486.71,0.039471,0,0,1,0,laptop_charger_90w::steady,0.18,1.1665,0,0,0,,,,0,none
1775814300100,348100,348100,348106,95.83070290611232,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.181608,0.073346,2.8,2.0,0.796701,1.83431,-58.419232,0.38,36.688835,0.313754,10.8,96.2642,12.658426,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.9569,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348108,348110,8.307850852887823,-0.17006265589351516,231.291,0.507411,28.848,0,1,1,0,0,0,0,0,0,1629,0,0,2,0.9069,0,1,27561.043,5,0.338635,452.253,0.017014,0,0,0,0,laptop_charger_90w::steady,0.192,1.1563,0,0,0,,,,0,none
1775814300200,348200,348200,348206,99.15467002797932,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.156897,0.059317,2.8,2.0,1.010168,1.899475,-57.340085,0.38,35.085006,0.040769,10.8,98.9596,13.195675,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.9088,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348208,348210,5.363669076983368,-0.13480509175306954,229.589,0.453696,28.328,0,1,1,0,0,0,0,0,0,2106,0,0,2,0.8588,0,1,27115.667,5,0.346113,541.187,0.048711,0,0,0,0,laptop_charger_90w::steady,0.178,1.1688,0,0,0,,,,0,none
1775814300300,348300,348300,348306,97.50561935993942,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.008976,0.052586,2.8,2.0,0.926534,1.385195,-56.437726,0.38,36.249133,0.326069,10.8,100.3707,13.029686,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.8603,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348308,348310,5.017372021067189,0.7708765417197947,228.548,0.466089,28.844,0,1,1,0,0,0,0,0,0,4167,0,0,2,0.8103,0,1,26652.224,5,0.761726,437.1,0.040001,0,0,0,0,laptop_charger_90w::steady,0.1565,1.1787,0,0,0,,,,0,none
1775814300400,348400,348400,348406,92.52490668882636,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.161631,0.020129,2.8,2.0,0.940495,1.504857,-57.433776,0.38,35.954438,0.286702,10.8,93.3371,13.341792,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.8508,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348408,348410,5.555679539176286,-1.265514578466818,229.799,0.446725,29.122,0,1,1,0,0,0,0,0,0,3889,0,0,2,0.8008,0,1,27174.293,5,0.650604,512.654,0.032212,0,0,2,0,laptop_charger_90w::steady,0.1751,1.1648,0,0,0,,,,0,none
1775814300500,348500,348500,348506,96.29788171544139,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.203487,0.039505,2.8,2.0,0.903448,1.863733,-60.081511,0.38,36.770318,0.305582,10.8,94.9493,12.723263,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.9116,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348508,348510,5.341815178880742,3.008561984932736,230.665,0.500974,29.674,0,1,1,0,0,0,0,0,0,2591,0,0,2,0.8616,0,1,27578.741,5,0.472656,482.008,0.006532,0,0,1,0,laptop_charger_90w::steady,0.1895,1.1573,0,0,0,,,,0,none
1775814300600,348600,348600,348606,94.47509437431468,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.216315,0.035188,2.8,2.0,0.773553,1.599396,-60.89821,0.38,34.148769,0.224012,10.8,89.8546,12.688781,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.9095,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348608,348610,5.391733287201954,1.9115961458677282,229.65,0.464402,28.917,0,1,1,0,0,0,0,0,0,2354,0,0,2,0.8595,0,1,27183.429,5,0.735309,514.166,0.040888,0,0,1,0,laptop_charger_90w::steady,0.1857,1.1586,0,0,0,,,,0,none
1775814300700,348700,348700,348706,97.78661350523947,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.155902,0.028312,2.8,2.0,0.818648,2.134814,-57.646361,0.38,34.970051,0.428395,10.8,99.2096,12.7244,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.8704,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348708,348710,6.322227609341273,0.4457612077390959,229.231,0.488281,29.369,0,1,1,0,0,0,0,0,0,1676,0,0,2,0.8204,0,1,27800.786,5,0.222878,471.601,0.031333,0,0,1,0,laptop_charger_90w::steady,0.1862,1.1604,0,0,0,,,,0,none
1775814300800,348800,348800,348806,101.38515891788887,scaffold__rectifier_smps__laptop_charger_90w__trial_31,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady,scaffold__rectifier_smps__laptop_charger_90w__trial_31__steady__sess,31,steady,rectifier_smps,2,laptop_charger_90w,rectifier_smps,laptop_charger_90w,laptop_charger_90w,0,0.154871,0.02603,2.8,2.0,0.789203,2.214378,-59.663474,0.38,35.278064,0.366627,10.8,92.9469,12.788632,-7.2,0.02,0.03,0.84,0.05,0.02,0.04,0.9191,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,2,scaffold_family,1,steady_hint,bulk_cap_inrush,scaffold/rectifier_smps/laptop_charger_90w__steady.csv,scaffold/rectifier_smps,348808,348810,6.012446797131206,-0.07786543999391272,228.534,0.515097,28.991,0,1,1,0,0,0,0,0,0,2288,0,0,2,0.8691,0,1,26557.408,5,0.521069,481.015,0.028212,0,0,1,0,laptop_charger_90w::steady,0.1846,1.1626,0,0,0,,,,0,none
