epoch_ms,uptime_ms,session_id,source_file,load_type,feature_space_version,adc_fs_hz,v_rms,i_rms,temp_c,spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,feat_valid,current_valid,rf_train_row,label_arc,model_pred,sample_weight,fault_state,auto_capture,_source_file,source_kind,source_priority,trusted_normal_session,label_trust,arc_like_score,normal_like_score,clean_reason,clean_quality,transition_normal,_feature_sig,_conflict_sig,label_conflict,conflict_policy
1775352700000,0,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34962.97135688446,228.382,3.1899,43.681,0.8391,3.433646,-32.642942,-41.536165,0.8416,1.9431,6.515926848094454,-1.886184,0.141963,0.943308,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6110398978326315,0.7025916633437685,kept,trainable,0,0.8391|3.4336|-32.6429|-41.5362|0.8416|1.9431|6.5159|-1.8862|0.142|0.9433,0.839|3.434|-32.643|-41.536|0.842|1.943|6.516|-1.886|0.142|0.943,0,none
1775352700050,50,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34981.23175982486,228.94,3.1679,44.777,0.7594,4.80987,-33.871529,-37.20383,1.2103,2.0428,7.313937587088269,-2.346879,0.18972,1.341864,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6218672574282091,0.7035569503945103,kept,trainable,0,0.7594|4.8099|-33.8715|-37.2038|1.2103|2.0428|7.3139|-2.3469|0.1897|1.3419,0.759|4.81|-33.872|-37.204|1.21|2.043|7.314|-2.347|0.19|1.342,0,none
1775352700100,100,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35010.92816949328,228.291,3.2313,44.295,1.0504,7.058182,-34.701768,-33.605801,0.7494,1.6126999999999998,7.665129561354143,-1.745357,0.177117,0.288174,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6313490007623088,0.6876529028607019,kept,trainable,0,1.0504|7.0582|-34.7018|-33.6058|0.7494|1.6127|7.6651|-1.7454|0.1771|0.2882,1.05|7.058|-34.702|-33.606|0.749|1.613|7.665|-1.745|0.177|0.288,0,none
1775352700150,150,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35022.46279261379,229.075,3.2713,45.125,0.7185,5.166548,-33.585371,-39.112689,0.9504999999999999,1.8103999999999998,6.258262132849735,-1.284363,0.228613,0.352242,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6146938370864324,0.6902958710064118,kept,trainable,0,0.7185|5.1665|-33.5854|-39.1127|0.9505|1.8104|6.2583|-1.2844|0.2286|0.3522,0.718|5.167|-33.585|-39.113|0.95|1.81|6.258|-1.284|0.229|0.352,0,none
1775352700200,200,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34988.6200273796,228.559,3.391,44.997,0.8980999999999999,5.449971,-31.666744,-40.429866,1.3041,2.1547,7.106250294008923,-1.668589,0.15985,0.789863,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6127118874011456,0.6979284464779565,kept,trainable,0,0.8981|5.45|-31.6667|-40.4299|1.3041|2.1547|7.1063|-1.6686|0.1598|0.7899,0.898|5.45|-31.667|-40.43|1.304|2.155|7.106|-1.669|0.16|0.79,0,none
1775352700250,250,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35045.13936081717,228.277,3.1805,44.593,0.8513,5.198324,-34.629736,-40.657273,0.7778,1.8606,7.89484485645309,-1.810271,0.18569,0.443281,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6117388114553466,0.7008931202310185,kept,trainable,0,0.8513|5.1983|-34.6297|-40.6573|0.7778|1.8606|7.8948|-1.8103|0.1857|0.4433,0.851|5.198|-34.63|-40.657|0.778|1.861|7.895|-1.81|0.186|0.443,0,none
1775352700300,300,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35001.375073400835,228.73,3.2527,44.834,0.6984,4.95458,-35.949005,-36.295746,1.1891,1.5708,7.3734815858166565,-1.804148,0.164335,1.935169,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6227882390709247,0.6939404251093602,kept,trainable,0,0.6984|4.9546|-35.949|-36.2957|1.1891|1.5708|7.3735|-1.8041|0.1643|1.9352,0.698|4.955|-35.949|-36.296|1.189|1.571|7.373|-1.804|0.164|1.935,0,none
1775352700350,350,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34967.85000733709,229.383,3.23,44.431,0.7113999999999999,4.244807,-30.673248,-36.076174,1.0291,1.5214999999999999,7.023698326486352,-2.776887,0.220537,0.800647,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6175234016016014,0.713416941007007,kept,trainable,0,0.7114|4.2448|-30.6732|-36.0762|1.0291|1.5215|7.0237|-2.7769|0.2205|0.8006,0.711|4.245|-30.673|-36.076|1.029|1.521|7.024|-2.777|0.221|0.801,0,none
1775352700400,400,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34973.133474014176,228.49,3.4776,45.253,0.9417,5.023202,-35.262134,-38.121099,0.9751,1.9401000000000002,7.193977911166914,-2.722648,0.159869,0.688969,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6098472665997285,0.717272161374835,kept,trainable,0,0.9417|5.0232|-35.2621|-38.1211|0.9751|1.9401|7.194|-2.7226|0.1599|0.689,0.942|5.023|-35.262|-38.121|0.975|1.94|7.194|-2.723|0.16|0.689,0,none
1775352700450,450,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35024.00762920217,228.68,3.345,44.807,1.0424,4.528121,-31.07046,-35.660023,1.1952,2.2687,7.454327170060064,-1.600744,0.160335,0.696617,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6092021796032194,0.6989737153126705,kept,trainable,0,1.0424|4.5281|-31.0705|-35.66|1.1952|2.2687|7.4543|-1.6007|0.1603|0.6966,1.042|4.528|-31.07|-35.66|1.195|2.269|7.454|-1.601|0.16|0.697,0,none
1775352700500,500,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35045.152227945924,228.072,3.3658,44.157,0.8404,3.902096,-36.50857,-37.82985,1.2390999999999999,1.3683,9.33834791010437,-2.325482,0.174759,1.014341,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6175087538178142,0.7059026059662885,kept,trainable,0,0.8404|3.9021|-36.5086|-37.8298|1.2391|1.3683|9.3383|-2.3255|0.1748|1.0143,0.84|3.902|-36.509|-37.83|1.239|1.368|9.338|-2.325|0.175|1.014,0,none
1775352700550,550,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34998.71144478481,230.742,3.2878,45.271,0.9808000000000001,4.935727,-31.347193,-39.918858,1.0323,1.8632,8.555565095566683,-1.704922,0.188233,0.781233,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6152958588957245,0.6969319341513176,kept,trainable,0,0.9808|4.9357|-31.3472|-39.9189|1.0323|1.8632|8.5556|-1.7049|0.1882|0.7812,0.981|4.936|-31.347|-39.919|1.032|1.863|8.556|-1.705|0.188|0.781,0,none
1775352700600,600,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34986.124582461394,230.275,3.3723,45.432,0.9520000000000001,4.695422,-34.343442,-40.25749,1.2984,2.3055,6.0660201694304945,-2.220809,0.219855,0.708551,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6141282920803773,0.7062539422434995,kept,trainable,0,0.952|4.6954|-34.3434|-40.2575|1.2984|2.3055|6.066|-2.2208|0.2199|0.7086,0.952|4.695|-34.343|-40.257|1.298|2.306|6.066|-2.221|0.22|0.709,0,none
1775352700650,650,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35009.969094110624,228.265,3.444,45.032,0.9953,5.845935,-34.054778,-38.009192,1.2905,2.1065,9.213344280384865,-1.741592,0.183209,0.679717,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6156508127422544,0.6973230294331356,kept,trainable,0,0.9953|5.8459|-34.0548|-38.0092|1.2905|2.1065|9.2133|-1.7416|0.1832|0.6797,0.995|5.846|-34.055|-38.009|1.29|2.106|9.213|-1.742|0.183|0.68,0,none
1775352700700,700,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35018.30202378583,229.552,3.1305,45.37,1.0146,5.320517,-32.93563,-36.428929,1.2538,2.321,9.576508533602349,-0.3574,0.222916,0.618197,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6202705479297506,0.6713889269502213,kept,trainable,0,1.0146|5.3205|-32.9356|-36.4289|1.2538|2.321|9.5765|-0.3574|0.2229|0.6182,1.015|5.321|-32.936|-36.429|1.254|2.321|9.577|-0.357|0.223|0.618,0,none
1775352700750,750,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34971.818405186146,228.864,3.2996,45.188,1.1091,6.251119,-32.201061,-37.441149,1.1109,2.4638,6.34556723391197,-1.689745,0.190744,0.401123,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6124261384268301,0.6984582108420319,kept,trainable,0,1.1091|6.2511|-32.2011|-37.4411|1.1109|2.4638|6.3456|-1.6897|0.1907|0.4011,1.109|6.251|-32.201|-37.441|1.111|2.464|6.346|-1.69|0.191|0.401,0,none
1775352700800,800,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34989.65262644313,228.32,3.2862,44.803,0.9811000000000001,2.485645,-34.565183,-36.620501,0.9055000000000001,2.3201,9.406676311742835,-2.399994,0.168742,0.513843,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6127595748784304,0.7100889635753731,kept,trainable,0,0.9811|2.4856|-34.5652|-36.6205|0.9055|2.3201|9.4067|-2.4|0.1687|0.5138,0.981|2.486|-34.565|-36.621|0.906|2.32|9.407|-2.4|0.169|0.514,0,none
1775352700850,850,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34956.84973453333,229.252,3.1305,45.639,0.902,6.155054,-32.350684,-37.742617,1.0816,1.388,6.773528305621132,-0.622544,0.199097,0.505712,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6144415463649036,0.6794219745870931,kept,trainable,0,0.902|6.1551|-32.3507|-37.7426|1.0816|1.388|6.7735|-0.6225|0.1991|0.5057,0.902|6.155|-32.351|-37.743|1.082|1.388|6.774|-0.623|0.199|0.506,0,none
1775352700900,900,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34947.981486865225,228.773,3.241,46.124,1.1488,4.577174,-33.411534,-35.109884,1.2183,1.5695000000000001,8.07286053927002,-1.134643,0.168587,0.940435,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.615138038623375,0.6875251327201741,kept,trainable,0,1.1488|4.5772|-33.4115|-35.1099|1.2183|1.5695|8.0729|-1.1346|0.1686|0.9404,1.149|4.577|-33.412|-35.11|1.218|1.57|8.073|-1.135|0.169|0.94,0,none
1775352700950,950,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34983.70278543672,229.617,3.1582,45.04,1.0186000000000002,5.377219,-30.513062,-39.402876,1.3484,2.0594,10.55821982772386,-0.908893,0.186432,1.11298,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6235686048884587,0.6785356816358221,kept,trainable,0,1.0186|5.3772|-30.5131|-39.4029|1.3484|2.0594|10.5582|-0.9089|0.1864|1.113,1.019|5.377|-30.513|-39.403|1.348|2.059|10.558|-0.909|0.186|1.113,0,none
1775352701000,1000,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34998.4063678624,228.667,3.0541,45.648,0.9086000000000001,5.742651,-36.432066,-33.12057,1.2713,1.6455000000000002,10.014446482243887,-2.322351,0.217161,0.039855,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6230603229719861,0.7024084497573686,kept,trainable,0,0.9086|5.7427|-36.4321|-33.1206|1.2713|1.6455|10.0144|-2.3224|0.2172|0.0399,0.909|5.743|-36.432|-33.121|1.271|1.646|10.014|-2.322|0.217|0.04,0,none
1775352701050,1050,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35004.084008872895,228.286,3.0987,45.603,0.9166000000000001,2.395775,-32.292459,-39.76274,1.0410000000000001,2.0052,7.529084997249193,-2.654475,0.186595,0.655408,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.61339240875311,0.7139379565730719,kept,trainable,0,0.9166|2.3958|-32.2925|-39.7627|1.041|2.0052|7.5291|-2.6545|0.1866|0.6554,0.917|2.396|-32.292|-39.763|1.041|2.005|7.529|-2.654|0.187|0.655,0,none
1775352701100,1100,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34951.64780636351,229.563,3.124,46.131,1.184,4.474376,-33.089213,-35.584076,1.0277,1.5277,8.734424597409339,-1.605053,0.170815,0.548314,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6126840842549537,0.6968867510952619,kept,trainable,0,1.184|4.4744|-33.0892|-35.5841|1.0277|1.5277|8.7344|-1.6051|0.1708|0.5483,1.184|4.474|-33.089|-35.584|1.028|1.528|8.734|-1.605|0.171|0.548,0,none
1775352701150,1150,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35033.82672900416,228.754,3.2385,45.908,0.8880000000000001,4.282219,-34.222354,-38.950389,1.0635000000000001,1.9919,8.053021340982562,-1.573286,0.201768,1.158453,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6201865150545841,0.6917057939994911,kept,trainable,0,0.888|4.2822|-34.2224|-38.9504|1.0635|1.9919|8.053|-1.5733|0.2018|1.1585,0.888|4.282|-34.222|-38.95|1.064|1.992|8.053|-1.573|0.202|1.158,0,none
1775352701200,1200,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35016.51149880879,226.778,3.209,45.932,0.9502,5.755225,-31.517852,-39.578055,1.1942,1.991,5.5066858348514245,-0.343527,0.17318,0.111695,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6028709627620364,0.6819454530875373,kept,trainable,0,0.9502|5.7552|-31.5179|-39.5781|1.1942|1.991|5.5067|-0.3435|0.1732|0.1117,0.95|5.755|-31.518|-39.578|1.194|1.991|5.507|-0.344|0.173|0.112,0,none
1775352701250,1250,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34997.15468653966,228.455,3.001,46.409,0.7616,4.183375,-33.231994,-34.583803,1.0202,1.8881999999999999,7.8806819405011534,-0.916353,0.15946,0.428734,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6079561313000523,0.6883397485939675,kept,trainable,0,0.7616|4.1834|-33.232|-34.5838|1.0202|1.8882|7.8807|-0.9164|0.1595|0.4287,0.762|4.183|-33.232|-34.584|1.02|1.888|7.881|-0.916|0.159|0.429,0,none
1775352701300,1300,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34991.02604037052,229.319,3.1597,45.911,0.8727,4.543906,-34.448605,-37.434,1.2195,2.2453999999999996,8.347969429544966,-0.469046,0.168003,0.613646,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6093187214210207,0.6800398260523004,kept,trainable,0,0.8727|4.5439|-34.4486|-37.434|1.2195|2.2454|8.348|-0.469|0.168|0.6136,0.873|4.544|-34.449|-37.434|1.22|2.245|8.348|-0.469|0.168|0.614,0,none
1775352701350,1350,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35007.4469047756,229.093,3.073,46.175,0.5654,4.909916,-31.017618,-36.654599,1.5201,1.7083000000000002,6.004786905305019,-1.189334,0.190763,0.9404,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6114210468705727,0.6907411842735782,kept,trainable,0,0.5654|4.9099|-31.0176|-36.6546|1.5201|1.7083|6.0048|-1.1893|0.1908|0.9404,0.565|4.91|-31.018|-36.655|1.52|1.708|6.005|-1.189|0.191|0.94,0,none
1775352701400,1400,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35028.86734416792,228.92,3.1311,46.861,0.9226,5.309354,-30.020801,-40.286652,1.1129,2.0635,7.069175278142305,-2.520571,0.193576,0.182281,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6078117069631351,0.7151662583495229,kept,trainable,0,0.9226|5.3094|-30.0208|-40.2867|1.1129|2.0635|7.0692|-2.5206|0.1936|0.1823,0.923|5.309|-30.021|-40.287|1.113|2.064|7.069|-2.521|0.194|0.182,0,none
1775352701450,1450,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35077.9420282302,230.072,3.1024,45.868,0.9023,6.217381,-37.549242,-38.367434,1.2116,1.6084,9.847180530328837,-2.080173,0.150346,0.557559,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6153242112509428,0.7031685390244156,kept,trainable,0,0.9023|6.2174|-37.5492|-38.3674|1.2116|1.6084|9.8472|-2.0802|0.1503|0.5576,0.902|6.217|-37.549|-38.367|1.212|1.608|9.847|-2.08|0.15|0.558,0,none
1775352701500,1500,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35006.93881283734,228.653,3.0375,46.38,0.9259999999999999,4.309036,-30.427236,-38.462694,1.2311,1.4633,10.028890742171791,-1.12842,0.206571,0.68222,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6227068023258768,0.6827287825579564,kept,trainable,0,0.926|4.309|-30.4272|-38.4627|1.2311|1.4633|10.0289|-1.1284|0.2066|0.6822,0.926|4.309|-30.427|-38.463|1.231|1.463|10.029|-1.128|0.207|0.682,0,none
1775352701550,1550,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34981.57426597118,228.115,3.0434,46.721,0.7616999999999999,2.890916,-35.942253,-37.3947,0.9726,2.0265,7.282118637237541,-1.382358,0.190343,0.544738,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6143040754116083,0.6921707732448028,kept,trainable,0,0.7617|2.8909|-35.9423|-37.3947|0.9726|2.0265|7.2821|-1.3824|0.1903|0.5447,0.762|2.891|-35.942|-37.395|0.973|2.026|7.282|-1.382|0.19|0.545,0,none
1775352701600,1600,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34983.58439823001,229.331,3.1981,46.812,0.8865,5.425245,-30.281405,-38.264851,1.2285000000000001,1.6107,11.146594441144346,0.088544,0.190271,1.33692,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.632015959932648,0.6581501048417582,kept,trainable,0,0.8865|5.4252|-30.2814|-38.2649|1.2285|1.6107|11.1466|0.0885|0.1903|1.3369,0.886|5.425|-30.281|-38.265|1.229|1.611|11.147|0.089|0.19|1.337,0,none
1775352701650,1650,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35019.24921828338,229.248,3.1263,46.704,0.6217,3.839825,-33.134461,-38.148667,1.1468,2.0932,7.699306345646131,-0.294499,0.173951,0.408005,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6119014430363079,0.6755294219841557,kept,trainable,0,0.6217|3.8398|-33.1345|-38.1487|1.1468|2.0932|7.6993|-0.2945|0.174|0.408,0.622|3.84|-33.134|-38.149|1.147|2.093|7.699|-0.294|0.174|0.408,0,none
1775352701700,1700,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34975.54362654849,228.29,3.2303,47.408,1.1025,1.750326,-34.283454,-39.126649,0.8907999999999999,2.1484,9.179871458103,-0.695594,0.189645,0.6863,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6192036863669972,0.677686947785795,kept,trainable,0,1.1025|1.7503|-34.2835|-39.1266|0.8908|2.1484|9.1799|-0.6956|0.1896|0.6863,1.102|1.75|-34.283|-39.127|0.891|2.148|9.18|-0.696|0.19|0.686,0,none
1775352701750,1750,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35035.90920085609,228.865,3.0898,46.511,0.7841,5.501874,-39.089313,-36.161057,1.3221,1.5858,7.397818976674064,-1.619688,0.197729,0.32942,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6251094558991732,0.6894269373425126,kept,trainable,0,0.7841|5.5019|-39.0893|-36.1611|1.3221|1.5858|7.3978|-1.6197|0.1977|0.3294,0.784|5.502|-39.089|-36.161|1.322|1.586|7.398|-1.62|0.198|0.329,0,none
1775352701800,1800,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34997.05831744518,228.2,3.0495,46.722,0.9363,5.390872,-36.618535,-36.856407,0.7145999999999999,1.4378,9.825436426954694,-1.949754,0.21835,0.435399,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6331009448419405,0.6899733141979969,kept,trainable,0,0.9363|5.3909|-36.6185|-36.8564|0.7146|1.4378|9.8254|-1.9498|0.2184|0.4354,0.936|5.391|-36.619|-36.856|0.715|1.438|9.825|-1.95|0.218|0.435,0,none
1775352701850,1850,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35007.535176744525,228.598,3.1524,47.126,1.0909,7.606216,-30.209132,-37.564756,1.1808,1.3542999999999998,7.44014243821505,0.760134,0.206518,0.947657,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6813184122911476,0.6275825843794884,kept,trainable,0,1.0909|7.6062|-30.2091|-37.5648|1.1808|1.3543|7.4401|0.7601|0.2065|0.9477,1.091|7.606|-30.209|-37.565|1.181|1.354|7.44|0.76|0.207|0.948,0,none
1775352701900,1900,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35035.48639201995,228.891,3.0006,47.046,0.8029,4.095618,-35.575211,-39.620807,1.1816,2.0759,7.005177595341971,-1.615912,0.166792,1.123736,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6285431745086848,0.6872350984712821,kept,trainable,0,0.8029|4.0956|-35.5752|-39.6208|1.1816|2.0759|7.0052|-1.6159|0.1668|1.1237,0.803|4.096|-35.575|-39.621|1.182|2.076|7.005|-1.616|0.167|1.124,0,none
1775352701950,1950,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,34986.11798757737,228.404,3.1579,46.944,1.1124,4.16436,-31.672707,-36.092782,1.2711000000000001,1.8991999999999998,7.693721296042065,-2.134312,0.234312,1.112603,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.637440673752781,0.6903586489399425,kept,trainable,0,1.1124|4.1644|-31.6727|-36.0928|1.2711|1.8992|7.6937|-2.1343|0.2343|1.1126,1.112|4.164|-31.673|-36.093|1.271|1.899|7.694|-2.134|0.234|1.113,0,none
1775352702000,2000,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35015.228387976334,229.616,3.218,47.805,0.6917000000000001,5.517531,-29.055311,-37.164348,0.9998999999999999,1.8677,8.007422610104713,-1.575407,0.14647,0.535729,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6085696850985264,0.6989435785722471,kept,trainable,0,0.6917|5.5175|-29.0553|-37.1643|0.9999|1.8677|8.0074|-1.5754|0.1465|0.5357,0.692|5.518|-29.055|-37.164|1.0|1.868|8.007|-1.575|0.146|0.536,0,none
1775352702050,2050,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35001.950185461974,229.374,3.1987,47.606,0.8493,5.483065,-31.333641,-35.690969,0.9424,1.7193,8.29559898896582,-1.521258,0.197167,0.838381,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6181129425853856,0.6921242755970609,kept,trainable,0,0.8493|5.4831|-31.3336|-35.691|0.9424|1.7193|8.2956|-1.5213|0.1972|0.8384,0.849|5.483|-31.334|-35.691|0.942|1.719|8.296|-1.521|0.197|0.838,0,none
1775352702100,2100,gen0_scaffold__scaffold_ricecooker_normal_01,scaffold_ricecooker_normal_01.csv,rice_cooker,4,35041.640080342164,228.28,3.15,47.375,1.125,4.879149,-33.368174,-39.389946,1.1282,1.9236,9.592495408654782,-1.7411,0.203088,0.057481,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6136756482934328,0.6985394313914051,kept,trainable,0,1.125|4.8791|-33.3682|-39.3899|1.1282|1.9236|9.5925|-1.7411|0.2031|0.0575,1.125|4.879|-33.368|-39.39|1.128|1.924|9.592|-1.741|0.203|0.057,0,none
